MSG,1507681,DIRNAME:0069
VER,1507685,3
MSG,1517999,CAN init done
MSG,1521149,I2C init done
ERR,am whoami,0
ERR,am whoami,0
MSG,2330150,Sending CAN test message
MSG,2531002,Accelerometer not ready
MSG,2732002,Gyroscope not ready
ERR,am whoami,0
ERR,am whoami,0
CAN,3536009,1,01F0A000,1F1B26103ADB1139
CAN,3536020,1,01F0A003,B8BB00000748C36C
CAN,3536031,1,01F0A004,0230584EFF500108
CAN,3536042,1,01F0A005,0000005500E2000A
A1,3536076,669
MSG,3739538,Accelerometer not ready
MSG,3940002,Gyroscope not ready
ERR,am whoami,0
ERR,am whoami,0
CAN,4744009,1,01F0A00B,03E80D7A00003200
CAN,4744020,1,01F0A00A,6464646464640000
CAN,4744031,1,01F0A000,1666227032011139
CAN,4744041,1,01F0A000,26DD1DD133171138
A1,4744076,680
MSG,4947538,Accelerometer not ready
MSG,5148002,Gyroscope not ready
ERR,am whoami,0
ERR,am whoami,0
CAN,5952009,1,01F0A004,01C25C4EFF530108
CAN,5952020,1,01F0A005,0000008A00D5000A
CAN,5952031,1,01F0A006,30802800ACFF8000
CAN,5952042,1,02F0A009,27108E1103E80000
A1,5952076,689
MSG,6155538,Accelerometer not ready
MSG,6356002,Gyroscope not ready
ERR,am whoami,0
ERR,am whoami,0
CAN,7160009,1,01F0A000,18F9203230941138
CAN,7160020,1,01F0A003,B8BB00000747C5D4
CAN,7160031,1,01F0A004,01E2544EFF540108
CAN,7160042,1,01F0A012,0192000000003200
A1,7160076,701
MSG,7363538,Accelerometer not ready
MSG,7564002,Gyroscope not ready
ERR,am whoami,0
ERR,am whoami,0
CAN,8368009,1,01F0A000,1C0522A3302B1137
CAN,8368020,1,01F0A003,B8BB00000747C64A
CAN,8368031,1,01F0A004,0202554EFF560108
CAN,8368042,1,02F0A009,27108E1103E80000
A1,8368090,714
MSG,8571538,Accelerometer not ready
MSG,8772002,Gyroscope not ready
ERR,am whoami,0
ERR,am whoami,0
CAN,9576009,1,01F0A000,1C011F65304C1137
CAN,9576020,1,01F0A003,B8BB00000747C618
CAN,9576031,1,01F0A004,01D7554EFF570108
CAN,9576042,1,01F0A005,0000007800EA000A
A1,9576076,723
MSG,9779538,Accelerometer not ready
MSG,9980002,Gyroscope not ready
ERR,am whoami,0
ERR,am whoami,0
CAN,10784010,1,01F0A020,0000000000000000
CAN,10784021,1,01F0A010,0000000000323200
CAN,10784045,1,01F0A000,1E7823D9390D1137
CAN,10784056,1,01F0A005,0000007F0089000A
A1,10784091,727
MSG,10987538,Accelerometer not ready
MSG,11188002,Gyroscope not ready
ERR,am whoami,0
ERR,am whoami,0
CAN,11992009,1,01F0A000,36DF10B73A9D1137
CAN,11992020,1,01F0A020,0000000000000000
CAN,11992031,1,01F0A010,0000000000323200
CAN,11992042,1,01F0A012,0192000000003200
A1,11992077,759
MSG,12195538,Accelerometer not ready
MSG,12396002,Gyroscope not ready
ERR,am whoami,0
ERR,am whoami,0
CAN,13200023,1,01F0A000,4520100F41351137
CAN,13200034,1,01F0A003,B8BB0000077DC727
CAN,13200045,1,01F0A004,010C674EFF5C1108
CAN,13200056,1,01F0A00B,03E80D7A00003200
A1,13200090,778
MSG,13403538,Accelerometer not ready
MSG,13604002,Gyroscope not ready
ERR,am whoami,0
ERR,am whoami,0
CAN,14408009,1,01F0A00A,6464646464640000
CAN,14408020,1,01F0A000,3A7512453DB51137
CAN,14408031,1,01F0A003,B8BB00000777C703
CAN,14408042,1,02F0A009,27108E1103E80000
A1,14408077,809
MSG,14611538,Accelerometer not ready
MSG,14812016,Gyroscope not ready
ERR,am whoami,0
ERR,am whoami,0
CAN,15616010,1,01F0A020,0000000000000000
CAN,15616021,1,01F0A010,0000000000323200
CAN,15616032,1,01F0A011,0000000000000000
CAN,15616043,1,01F0A003,B8BB00000775C683
A1,15616077,819
MSG,15819538,Accelerometer not ready
MSG,16020002,Gyroscope not ready
ERR,am whoami,0
ERR,am whoami,0
CAN,16824009,1,01F0A004,01315F4EFF611108
CAN,16824020,1,01F0A005,0000008B0099000A
CAN,16824031,1,01F0A000,36EF12E63B581137
CAN,16824042,1,01F0A005,000000850092000A
A1,16824091,835
MSG,17027538,Accelerometer not ready
MSG,17228002,Gyroscope not ready
ERR,am whoami,0
ERR,am whoami,0
CAN,18032009,1,01F0A000,369511E73A101137
CAN,18032020,1,01F0A003,B8BB00000775C6F4
CAN,18032031,1,01F0A004,01245E4EFF611108
CAN,18032042,1,02F0A009,27108E1103E80000
A1,18032076,841
MSG,18235538,Accelerometer not ready
MSG,18436002,Gyroscope not ready
ERR,am whoami,0
ERR,am whoami,0
CAN,19240009,1,01F0A000,1E201F3E37ED1138
CAN,19240020,1,01F0A003,B8BB00000747C727
CAN,19240045,1,01F0A004,01D5564EFF621108
CAN,19240056,1,01F0A005,000000AA00D3000A
A1,19240090,846
MSG,19443538,Accelerometer not ready
MSG,19644002,Gyroscope not ready
ERR,am whoami,0
ERR,am whoami,0
CAN,20448010,1,01F0A020,0000000000000000
CAN,20448021,1,01F0A010,0000000000323200
CAN,20448032,1,01F0A011,0000000000000000
CAN,20448043,1,02F0A009,27108E1103E80000
A1,20448077,851
MSG,20651538,Accelerometer not ready
MSG,20852002,Gyroscope not ready
ERR,am whoami,0
ERR,am whoami,0
CAN,21656009,1,01F0A000,2EE31BCE3B591138
CAN,21656034,1,01F0A00B,03E80D7A00003200
CAN,21656045,1,01F0A00A,6464646464640000
CAN,21656056,1,01F0A000,2C451CB13B9F1138
A1,21656090,867
MSG,21859538,Accelerometer not ready
MSG,22060002,Gyroscope not ready
ERR,am whoami,0
ERR,am whoami,0
CAN,22864009,1,01F0A003,98BB00000758C7A7
CAN,22864020,1,01F0A00B,03E80D7A00003200
CAN,22864031,1,01F0A00A,6464646464640000
CAN,22864042,1,01F0A00A,6464646464640000
A1,22864077,883
MSG,23067538,Accelerometer not ready
MSG,23268002,Gyroscope not ready
ERR,am whoami,0
ERR,am whoami,0
CAN,24072009,1,01F0A000,2D221AD23BD61138
CAN,24072020,1,01F0A003,B8BB00000757C712
CAN,24072031,1,01F0A004,019A5F4EFF631108
CAN,24072042,1,01F0A011,0000000000000000
A1,24072077,878
MSG,24275538,Accelerometer not ready
MSG,24476002,Gyroscope not ready
ERR,am whoami,0
ERR,am whoami,0
CAN,25280010,1,01F0A012,0192000000003200
CAN,25280020,1,01F0A000,2DDA1CCC3C5C1139
CAN,25280031,1,01F0A003,B8BB00000758C6AB
CAN,25280042,1,01F0A005,0000008B0090000A
A1,25280091,870
MSG,25483538,Accelerometer not ready
MSG,25684002,Gyroscope not ready
ERR,am whoami,0
ERR,am whoami,0
CAN,26488009,1,01F0A000,398E10093A721139
CAN,26488020,1,01F0A003,B8BB00000776C767
CAN,26488031,1,01F0A004,010B5D4EFF631108
CAN,26488042,1,01F0A007,FFFF00CC00328201
A1,26488077,898
MSG,26691538,Accelerometer not ready
MSG,26892002,Gyroscope not ready
ERR,am whoami,0
ERR,am whoami,0
CAN,27696009,1,01F0A000,2B0A1C4B3A101139
CAN,27696020,1,01F0A003,B8BB00000756C766
CAN,27696031,1,01F0A004,01BE5F4EFF631108
CAN,27696056,1,02F0A009,27108E1103E80000
A1,27696090,922
MSG,27899538,Accelerometer not ready
MSG,28100002,Gyroscope not ready
ERR,am whoami,0
ERR,am whoami,0
CAN,28904010,1,01F0A003,B8BB00000758C70D
CAN,28904020,1,01F0A004,01CC614DFF631108
CAN,28904031,1,01F0A005,000000AF00E9000A
CAN,28904042,1,01F0A012,0192000000003200
A1,28904077,933
MSG,29107538,Accelerometer not ready
MSG,29308002,Gyroscope not ready
ERR,am whoami,0
ERR,am whoami,0
CAN,30112009,1,01F0A000,2CB11E313BCD113A
CAN,30112034,1,01F0A003,B8BB00000758C7FA
CAN,30112045,1,01F0A004,01C7614EFF631108
CAN,30112056,1,02F0A009,27108E1103E80000
A1,30112090,936
MSG,30315538,Accelerometer not ready
MSG,30516002,Gyroscope not ready
ERR,am whoami,0
ERR,am whoami,0
CAN,31320010,1,01F0A00B,03E80D7A00003200
CAN,31320020,1,01F0A00A,6464646464640000
CAN,31320031,1,01F0A000,2FD019063C5E113A
CAN,31320042,1,01F0A008,3274007300282800
A1,31320077,951
MSG,31523538,Accelerometer not ready
MSG,31724002,Gyroscope not ready
ERR,am whoami,0
ERR,am whoami,0
CAN,32528009,1,01F0A000,2DDC1BF53CCA113A
CAN,32528020,1,01F0A020,0000000000000000
CAN,32528031,1,01F0A010,0000000000323200
CAN,32528042,1,01F0A003,B8BB0000075EC756
A1,32528077,960
MSG,32731538,Accelerometer not ready
MSG,32932002,Gyroscope not ready
ERR,am whoami,0
ERR,am whoami,0
CAN,33736010,1,01F0A020,0000000000000000
CAN,33736021,1,01F0A010,0000000000323200
CAN,33736032,1,01F0A004,01A5614DFF631108
CAN,33736043,1,01F0A012,0192000000003200
A1,33736077,943
MSG,33939538,Accelerometer not ready
MSG,34140002,Gyroscope not ready
ERR,am whoami,0
ERR,am whoami,0
CAN,34944009,1,01F0A000,397F13853CA8113A
CAN,34944020,1,01F0A003,B8BB00000776C6DD
CAN,34944031,1,01F0A004,013A5F4EFF631108
CAN,34944042,1,01F0A005,0000008700B0000A
A1,34944076,949
MSG,35147538,Accelerometer not ready
MSG,35348002,Gyroscope not ready
ERR,am whoami,0
ERR,am whoami,0
CAN,36152009,1,01F0A000,2D5D177D37CA113B
CAN,36152020,1,01F0A003,B8BB00000757C70B
CAN,36152031,1,01F0A004,016E5E4EFF631108
CAN,36152056,1,02F0A009,27108E1103E80000
A1,36152091,977
MSG,36355538,Accelerometer not ready
MSG,36556002,Gyroscope not ready
ERR,am whoami,0
ERR,am whoami,0
CAN,37360010,1,01F0A020,0000000000000000
CAN,37360021,1,01F0A010,0000000000323200
CAN,37360032,1,01F0A011,0000000000000000
CAN,37360043,1,01F0A005,0000009300D3000A
A1,37360077,991
MSG,37563538,Accelerometer not ready
MSG,37764002,Gyroscope not ready
ERR,am whoami,0
ERR,am whoami,0
CAN,38568009,1,01F0A000,29D11C803A48113B
CAN,38568034,1,01F0A003,B8BB00000755C754
CAN,38568045,1,01F0A004,01B15E4EFF631108
CAN,38568056,1,01F0A004,01A85F4EFF631108
A1,38568090,971
MSG,38771538,Accelerometer not ready
MSG,38972002,Gyroscope not ready
ERR,am whoami,0
ERR,am whoami,0
CAN,39776010,1,01F0A005,0000009700D1000A
CAN,39776020,1,01F0A006,30902800ACFF8000
CAN,39776031,1,01F0A007,FFFF00CC00328201
CAN,39776042,1,01F0A00A,6464646464640000
A1,39776077,981
MSG,39979538,Accelerometer not ready
MSG,40180002,Gyroscope not ready
ERR,am whoami,0
ERR,am whoami,0
CAN,40984009,1,01F0A000,2E861D233C86113C
CAN,40984020,1,01F0A003,B8BB00000758C77D
CAN,40984031,1,01F0A004,01B9614EFF631108
CAN,40984042,1,01F0A005,000000A900DB000A
A1,40984077,992
MSG,41187538,Accelerometer not ready
MSG,41388002,Gyroscope not ready
ERR,am whoami,0
ERR,am whoami,0
CAN,42192010,1,01F0A020,0000000000000000
CAN,42192021,1,01F0A010,0000000000323200
CAN,42192032,1,01F0A011,0000000000000000
CAN,42192043,1,02F0A009,27108E1103E80000
A1,42192077,980
MSG,42395552,Accelerometer not ready
MSG,42596002,Gyroscope not ready
ERR,am whoami,0
ERR,am whoami,0
CAN,43400009,1,01F0A000,3A3D0A72319C113C
CAN,43400020,1,01F0A003,B8BB00000777C731
CAN,43400031,1,01F0A004,00C15B4EFF631108
CAN,43400042,1,01F0A005,0000008600D3000A
A1,43400077,974
MSG,43603538,Accelerometer not ready
MSG,43804002,Gyroscope not ready
ERR,am whoami,0
ERR,am whoami,0
CAN,44608009,1,01F0A000,26BE1DEC3938113D
CAN,44608020,1,01F0A003,B8BB0000074DC79C
CAN,44608031,1,01F0A004,01C45B4EFF631108
CAN,44608056,1,01F0A000,2DE91CC93B8E113D
A1,44608090,994
MSG,44811538,Accelerometer not ready
MSG,45012002,Gyroscope not ready
ERR,am whoami,0
ERR,am whoami,0
CAN,45816009,1,01F0A003,B8BB00000758C7CC
CAN,45816020,1,01F0A004,01B5604EFF631108
CAN,45816031,1,01F0A005,000000A900DC000A
CAN,45816042,1,01F0A012,0192000000003200
A1,45816077,995
MSG,46019538,Accelerometer not ready
MSG,46220002,Gyroscope not ready
ERR,am whoami,0
ERR,am whoami,0
CAN,47024009,1,01F0A000,2E451B603C55113D
CAN,47024020,1,01F0A003,B8BB00000758C801
CAN,47024045,1,01F0A004,01A2604EFF631108
CAN,47024056,1,01F0A005,000000B100DF000A
A1,47024090,1010
MSG,47227538,Accelerometer not ready
MSG,47428002,Gyroscope not ready
ERR,am whoami,0
ERR,am whoami,0
CAN,48232009,1,01F0A00B,03E80D7A00003200
CAN,48232020,1,01F0A00A,6464646464640000
CAN,48232031,1,01F0A000,2FB91D713CB7113E
